Unnamed: 0,text,yoga,therapy,workout,Processed_tweet
298,"RT @1SunriseWarrior: “I live my life in the present with courage, purpose, and confidence. It wasn’t always this way. It took work to get h…",0,0,0,"@1SunriseWarrior: “I live life present courage, purpose, confidence. It wasn’t always way. It took work get h…"
299,"RT @1SunriseWarrior: “I live my life in the present with courage, purpose, and confidence. It wasn’t always this way. It took work to get h…",0,0,0,"@1SunriseWarrior: “I live life present courage, purpose, confidence. It wasn’t always way. It took work get h…"
300,"RT @1SunriseWarrior: “I live my life in the present with courage, purpose, and confidence. It wasn’t always this way. It took work to get h…",0,0,0,"@1SunriseWarrior: “I live life present courage, purpose, confidence. It wasn’t always way. It took work get h…"
301,"RT @1SunriseWarrior: “I live my life in the present with courage, purpose, and confidence. It wasn’t always this way. It took work to get h…",0,0,0,"@1SunriseWarrior: “I live life present courage, purpose, confidence. It wasn’t always way. It took work get h…"
302,"RT @1SunriseWarrior: “I live my life in the present with courage, purpose, and confidence. It wasn’t always this way. It took work to get h…",0,0,0,"@1SunriseWarrior: “I live life present courage, purpose, confidence. It wasn’t always way. It took work get h…"
303,"RT @1SunriseWarrior: “I live my life in the present with courage, purpose, and confidence. It wasn’t always this way. It took work to get h…",0,0,0,"@1SunriseWarrior: “I live life present courage, purpose, confidence. It wasn’t always way. It took work get h…"
304,RT @adamh0: Mental health is a serious problem. Check on your loved ones. And if you need to talk someone don’t be scared to reach out. You…,0,0,0,@adamh0: Mental health serious problem. Check loved ones. And need talk someone don’t scared reach out. You…
305,"RT @LizAshallPayne: What are the top reasons why people choose digital to support their #MentalHealth?..... take a look, do you agree?

 #d…",0,0,0,"@LizAshallPayne: What top reason people choose digital support #MentalHealth?..... take look, agree? #d…"
306,"RT @drjenwolkin: When you feel down about the fact that healing work is exhausting AF, non-linear, and arduous...

I want you to remember:…",0,0,0,"@drjenwolkin: When feel fact healing work exhausting AF, non-linear, arduous... I want remember:…"
307,"RT @TUBEVRCLUB: QUEST 2 GIVEAWAY!👀

Enter now! ⬇️
https://t.co/TF7hoetkO7

To celebrate raising $24k for @YouAreRAD this year we are giving…",0,0,0,@TUBEVRCLUB: QUEST 2 GIVEAWAY!👀 Enter now! ⬇️ https://t.co/TF7hoetkO7 To celebrate raising $24k @YouAreRAD year giving…
308,"#psychischegesundheit #mentalhealth #Schweiz 
Ich möchte gar nicht wissen was in Deutschland so los ist.
@spahn und… https://t.co/RdnRsa3l0L",0,0,0,#psychischegesundheit #Schweiz Ich möchte gar nicht wissen Deutschland los ist. @spahn und… https://t.co/RdnRsa3l0L
309,"#MentalHealth struggles can affect anyone, from any background, any age &amp; at any time. #EndtheStigma… https://t.co/kbx6EHSOLJ",0,0,0,"#MentalHealth struggle affect anyone, background, age &amp; time. #EndtheStigma… https://t.co/kbx6EHSOLJ"
310,"RT @viemplsmn: THE #VIEorDIE SHOW returns!
#NewYearsOrDIE planning: underway!

@VIEmplsmn - Twitch &amp; ALL socials
#VoDTV - YouTube
@vieordie…",0,0,0,@viemplsmn: THE #VIEorDIE SHOW returns! #NewYearsOrDIE planning: underway! @VIEmplsmn - Twitch &amp; ALL social #VoDTV - YouTube @vieordie…
311,RT @PembrokePublish: Dig deeper into our Dec #MentalHealth &amp; #WellBeing chapter sampler with our new video! Join the authors of 5 of our ne…,0,0,0,@PembrokePublish: Dig deeper Dec #MentalHealth &amp; #WellBeing chapter sampler new video! Join author 5 ne…
312,RT @LighthouseClub_: A huge thank you to @UKWSolutions for becoming Company Supporters by contributing to our cause. We're proud to have so…,0,0,0,@LighthouseClub_: A huge thank @UKWSolutions becoming Company Supporters contributing cause. We're proud so…
313,"RT @QC_Wellness: Remember, The Counseling Services allows you to help you work through feelings, thoughts and behaviors that cause or worse…",0,0,0,"@QC_Wellness: Remember, The Counseling Services allows help work feelings, thought behavior cause worse…"
314,"THE #VIEorDIE SHOW returns!
#NewYearsOrDIE planning: underway!

@VIEmplsmn - Twitch &amp; ALL socials
#VoDTV - YouTube… https://t.co/ta1yILRHu4",0,0,0,THE #VIEorDIE SHOW returns! #NewYearsOrDIE planning: underway! @VIEmplsmn - Twitch &amp; ALL social #VoDTV - YouTube… https://t.co/ta1yILRHu4
315,"Old but new #AlAnon mtg. No Millennials, hardly any GenX.

Yet, Do NOT understand why peeps-esp Strangers- still ca… https://t.co/XSAFK8WfGb",0,0,0,"Old new #AlAnon mtg. No Millennials, hardly GenX. Yet, Do NOT understand peeps-esp Strangers- still ca… https://t.co/XSAFK8WfGb"
316,"RT @YouthMOVEnv: Sometimes trying something new can be nerve-wracking, but it can also be exciting! If you’re looking for an excuse to brea…",0,0,0,"@YouthMOVEnv: Sometimes trying something new nerve-wracking, also exciting! If you’re looking excuse brea…"
317,RT @HPRoom216: Get ready to hear our latest podcast with Meghan Jacobson from Whole Health Counseling! This one is going to put your mind a…,0,0,0,@HPRoom216: Get ready hear latest podcast Meghan Jacobson Whole Health Counseling! This one going put mind a…
318,"How it feels to be stranger again to your loved one?
Stranger-&gt;friend-&gt;caught feelings-&gt;confaced it-&gt;stranger again… https://t.co/OALv5FB7BD",0,0,0,How feel stranger loved one? Stranger-&gt;friend-&gt;caught feelings-&gt;confaced it-&gt;stranger again… https://t.co/OALv5FB7BD
319,"RT @DrBuzz_Forensic: Singer Connie Francis was #BornOnThisDay, Dec. 12, 1938. A top-charting recording star of the late #1950s &amp; early #196…",0,0,0,"@DrBuzz_Forensic: Singer Connie Francis #BornOnThisDay, Dec. 12, 1938. A top-charting recording star late #1950s &amp; early #196…"
320,#Alateen a day at a time #thingstothinkabout #RecoveryPosse #alnonfamilygroups #alateen #qoutes #Mentalhealth… https://t.co/B36RJ6rfUU,0,0,0,#Alateen day time #thingstothinkabout #RecoveryPosse #alnonfamilygroups #alateen #qoutes #Mentalhealth… https://t.co/B36RJ6rfUU
321,"RT @TUBEVRCLUB: QUEST 2 GIVEAWAY!👀

Enter now! ⬇️
https://t.co/TF7hoetkO7

To celebrate raising $24k for @YouAreRAD this year we are giving…",0,0,0,@TUBEVRCLUB: QUEST 2 GIVEAWAY!👀 Enter now! ⬇️ https://t.co/TF7hoetkO7 To celebrate raising $24k @YouAreRAD year giving…
322,"RT @SandeepSaib: 📢Delighted to be a guest on @MrMickCoyle's amazing #MentalHealthMonday podcast, sharing my #mentalhealth journey &amp; openly…",0,0,0,"@SandeepSaib: 📢Delighted guest @MrMickCoyle's amazing #MentalHealthMonday podcast, sharing journey &amp; openly…"
323,"RT @SeftonCVS: Do you have a project, idea or group that addresses low level #MentalHealth in #Sefton? 🧠

@LWSefton’s Community Resilience…",0,0,0,"@SeftonCVS: Do project, idea group address low level #MentalHealth #Sefton? 🧠 @LWSefton’s Community Resilience…"
324,"RT @Apotheosystem: The pieces don't fit
But they are all that you have
So you get to work
Trimming and reshaping them
Into something that l…",0,0,0,@Apotheosystem: The piece fit But So get work Trimming reshaping Into something l…
325,"RT @yellowcheer_yc: Emotional Suppression..a thread
#mentalhealth #mentalhealthmatters #emotions #feelings #stress https://t.co/6UoPZG0uF1",0,0,0,@yellowcheer_yc: Emotional Suppression..a thread #mentalhealthmatters #emotions #feelings #stress https://t.co/6UoPZG0uF1
326,"#Wellbeing #SupportPhysician #MentalHealth #HealthyMindset #ACHE #MDChat 
https://t.co/uzMf63H2CJ https://t.co/h1dR2AYUn7",0,0,0,#Wellbeing #SupportPhysician #MentalHealth #HealthyMindset #ACHE #MDChat https://t.co/uzMf63H2CJ https://t.co/h1dR2AYUn7
327,"RT @TheFootiePost: Found a load of football cards whilst clearing out a few days ago, time to do some good. £1 a go £15 to the winner with…",0,0,0,"@TheFootiePost: Found load football card whilst clearing day ago, time good. £1 go £15 winner with…"
328,"this explains a lot regarding my sense of creativity block in my current home.  #housing #space #MentalHealth
#Help… https://t.co/S1QIlArCeD",0,0,0,explains lot regarding sense creativity block current home. #housing #space #MentalHealth #Help… https://t.co/S1QIlArCeD
329,"A gentle reminder that LOVE is all you need.❤️🌈

#SouthFloridaAfroPrideFederation #pride #inclusivity #diversity… https://t.co/tkBHrvAdfc",0,0,0,A gentle reminder LOVE need.❤️🌈 #SouthFloridaAfroPrideFederation #pride #inclusivity #diversity… https://t.co/tkBHrvAdfc
330,"RT @drjenwolkin: When you feel down about the fact that healing work is exhausting AF, non-linear, and arduous...

I want you to remember:…",0,0,0,"@drjenwolkin: When feel fact healing work exhausting AF, non-linear, arduous... I want remember:…"
331,"RT @CMHA_NTL: We need your support to bring universal mental healthcare to all Canadians. 

Help us reach 5,000 signatures before the Gover…",0,0,0,"@CMHA_NTL: We need support bring universal mental healthcare Canadians. Help u reach 5,000 signature Gover…"
332,"Remember, The Counseling Services allows you to help you work through feelings, thoughts and behaviors that cause o… https://t.co/R8vkklbnIt",0,0,0,"Remember, The Counseling Services allows help work feelings, thought behavior cause o… https://t.co/R8vkklbnIt"
333,"Emotional Suppression..a thread
#mentalhealth #mentalhealthmatters #emotions #feelings #stress https://t.co/6UoPZG0uF1",0,0,0,Emotional Suppression..a thread #mentalhealthmatters #emotions #feelings #stress https://t.co/6UoPZG0uF1
334,RT @AnxietyPath: #anxiety #AnxietyIsReal #agoraphobia #ocd #ptsd #phobia #fear #panic #PanicAttack #depression #DepressionIsReal #mentalhea…,0,0,0,@AnxietyPath: #anxiety #AnxietyIsReal #agoraphobia #ocd #ptsd #phobia #fear #panic #PanicAttack #depression #DepressionIsReal #mentalhea…
335,Todays #Alateen reading. Please share with teens that can use it! #thingstothinkabout #RecoveryPosse… https://t.co/wN2Cm3v7OM,0,0,0,Todays #Alateen reading. Please share teen use it! #thingstothinkabout #RecoveryPosse… https://t.co/wN2Cm3v7OM
336,"When you feel down about the fact that healing work is exhausting AF, non-linear, and arduous...

I want you to rem… https://t.co/gj1MlTtXyL",0,0,0,"When feel fact healing work exhausting AF, non-linear, arduous... I want rem… https://t.co/gj1MlTtXyL"
337,RT @AnxietyPath: #anxiety #AnxietyIsReal #agoraphobia #ocd #ptsd #phobia #fear #panic #PanicAttack #depression #DepressionIsReal #mentalhea…,0,0,0,@AnxietyPath: #anxiety #AnxietyIsReal #agoraphobia #ocd #ptsd #phobia #fear #panic #PanicAttack #depression #DepressionIsReal #mentalhea…
338,RT @AnxietyPath: #anxiety #AnxietyIsReal #agoraphobia #ocd #ptsd #phobia #fear #panic #PanicAttack #depression #DepressionIsReal #mentalhea…,0,0,0,@AnxietyPath: #anxiety #AnxietyIsReal #agoraphobia #ocd #ptsd #phobia #fear #panic #PanicAttack #depression #DepressionIsReal #mentalhea…
339,"RT @paulaannev: ""They Think They Are Kind"" #GuySlater and #ShawSomers of #StreamlineSurgical showing their indifference to the suffering of…",0,0,0,"@paulaannev: ""They Think They Are Kind"" #GuySlater #ShawSomers #StreamlineSurgical showing indifference suffering of…"
340,"With me and my condition i hear voices its terrible!!
Terrible!!!
Had to quit my job at @TIME because my health was… https://t.co/mP69HjcBsT",0,0,0,With condition hear voice terrible!! Terrible!!! Had quit job @TIME health was… https://t.co/mP69HjcBsT
341,"RT @AnxietyPath: https://t.co/243sOh8pZ6

#anxiety #anxietydisorders #depression #phobia #recovery #mentalhealth #mh #BehaviorModification…",0,0,0,@AnxietyPath: https://t.co/243sOh8pZ6 #anxiety #anxietydisorders #depression #phobia #recovery #mh #BehaviorModification…
342,"RT @anquinetteroll1: Something I struggle with  every day- how about you?
#anxiety #beautifulrepost #depression #mentalhealth #pain #fyp #n…",0,0,0,@anquinetteroll1: Something I struggle every day- you? #anxiety #beautifulrepost #depression #pain #fyp #n…
343,RT @CMUEngineering: Can #AI support #mentalhealth diagnosis? @cmu_bme's Bin He says yes. Learn more about how AI tech is advancing the scie…,0,0,0,@CMUEngineering: Can #AI support diagnosis? @cmu_bme's Bin He say yes. Learn AI tech advancing scie…
344,RT @STOPitSolutions: Handle With Care: Helping Students Experiencing Trauma and Violence. What can schools do? #traumainformedlearning #edu…,0,0,0,@STOPitSolutions: Handle With Care: Helping Students Experiencing Trauma Violence. What school do? #traumainformedlearning #edu…
345,"RT @FirstPersonCIC: Our ladies enjoyed a lovely afternoon out at the Christmas market. Drinks, songs, slides, laughter 😂

Just think...this…",0,0,0,"@FirstPersonCIC: Our lady enjoyed lovely afternoon Christmas market. Drinks, songs, slides, laughter 😂 Just think...this…"
346,"RT @Jordan4MLA: To access #MentalHealth support, most Albertans have to pay for it, frequently costing hundreds or even thousands of dollar…",0,0,0,"@Jordan4MLA: To access #MentalHealth support, Albertans pay it, frequently costing hundred even thousand dollar…"
347,It makes sense that so many early memes were t-shirts. They're basically the same things. #eatingdisorderrecovery… https://t.co/tBfGssJPqt,0,0,0,It make sense many early meme t-shirts. They're basically things. #eatingdisorderrecovery… https://t.co/tBfGssJPqt
348,"RT @jonfcousins: With more people than ever receiving support for a mental health crisis across the country, it’s vital that we promote goo…",0,0,0,"@jonfcousins: With people ever receiving support mental health crisis across country, it’s vital promote goo…"
349,"RT @ravbillan: #MentalHealth ♥️
We often hear the words “if you need me, just shout”. The onus is put on the person struggling to reach out…",0,0,0,"@ravbillan: #MentalHealth ♥️ We often hear word “if need me, shout”. The onus put person struggling reach out…"
350,"RT @Jordan4MLA: To access #MentalHealth support, most Albertans have to pay for it, frequently costing hundreds or even thousands of dollar…",0,0,0,"@Jordan4MLA: To access #MentalHealth support, Albertans pay it, frequently costing hundred even thousand dollar…"
351,#tantramassage #chakras #yoga #yogagirl #yogateacher #YogaForLife #yoga4stressfreelife #YogaShorts #vibe… https://t.co/DG86Jyn2qa,1,0,0,#tantramassage #chakras #yoga #yogagirl #yogateacher #YogaForLife #yoga4stressfreelife #YogaShorts #vibe… https://t.co/DG86Jyn2qa
352,RT @VeteranDP: Don't stare; let’s talk. Having options is a good thing. #AskDP #vncc #veterans #vaclaims #vadisability #vadisabilityhelp #w…,0,0,0,@VeteranDP: Don't stare; let’s talk. Having option good thing. #AskDP #vncc #veterans #vaclaims #vadisability #vadisabilityhelp #w…
353,@EasternHealthNL @FureyAndrew @GovNL @TomOsborneMHA Is this Newfoundlands solution to a problem 15 years in the mak… https://t.co/mJ1oFFqicN,0,0,0,@EasternHealthNL @FureyAndrew @GovNL @TomOsborneMHA Is Newfoundlands solution problem 15 year mak… https://t.co/mJ1oFFqicN
354,The people in my life aren’t the way I sometimes think they should be. But I am learning I can love them for who th… https://t.co/gakgDmgHQp,0,0,0,The people life aren’t way I sometimes think be. But I learning I love th… https://t.co/gakgDmgHQp
355,"RT @allan_squat: 1/2. Mukama gift 11 and Esimu Eric 10,from mafubira slum,Jinja, played for Jinja SS cc against Tornado A in the men's nati…",0,0,0,"@allan_squat: 1/2. Mukama gift 11 Esimu Eric 10,from mafubira slum,Jinja, played Jinja SS cc Tornado A men's nati…"
356,This is a different day. I just threw every member of my biological family out of my life because I was accused of… https://t.co/fqaTPeayAy,0,0,0,This different day. I threw every member biological family life I accused of… https://t.co/fqaTPeayAy
357,"RT @1SunriseWarrior: “I live my life in the present with courage, purpose, and confidence. It wasn’t always this way. It took work to get h…",0,0,0,"@1SunriseWarrior: “I live life present courage, purpose, confidence. It wasn’t always way. It took work get h…"
358,"RT @PhoebsBo: UK friends, I have a favour to ask. There’s an availability problem with one of my meds and I’m hoping someone might be able…",0,0,0,"@PhoebsBo: UK friends, I favour ask. There’s availability problem one med I’m hoping someone might able…"
359,"NEW (#MentalHealth) via @pewresearch's @G_PASQUINI_4 &amp; @pollcat:

""About four-in-ten U.S. adults (41%) have experie… https://t.co/5es9nHDz9N",0,0,0,"NEW (#MentalHealth) via @pewresearch's @G_PASQUINI_4 &amp; @pollcat: ""About four-in-ten U.S. adult (41%) experie… https://t.co/5es9nHDz9N"
360,It was years in the making but a community effort to vastly improve the mental health unit at the Queensway Carleto… https://t.co/noNbbLyD0M,0,0,0,It year making community effort vastly improve mental health unit Queensway Carleto… https://t.co/noNbbLyD0M
361,@caitecassidy @AjaanMark Such a disappointing and short sighted policy. It’s already so difficult to access help wi… https://t.co/SZJWAncs8H,0,0,0,@caitecassidy @AjaanMark Such disappointing short sighted policy. It’s already difficult access help wi… https://t.co/SZJWAncs8H
362,"RT @BylinesScotland: 🆕 The challenges facing mental health care in Scotland | Lisa West

Mental health care in Scotland, like in many other…",0,0,0,"@BylinesScotland: 🆕 The challenge facing mental health care Scotland | Lisa West Mental health care Scotland, like many other…"
363,"An #illustrator draws humorous comics about her mental illness to help destigmatise it.
 #mentalhealth… https://t.co/rOmZiBrbYu",0,0,0,An #illustrator draw humorous comic mental illness help destigmatise it. #mentalhealth… https://t.co/rOmZiBrbYu
364,#MentalHealth #SelfCare #Selflove https://t.co/UT207S18Pn,0,0,0,#MentalHealth #SelfCare #Selflove https://t.co/UT207S18Pn
365,"#Cognitive #Behavioural #Therapy (CBT) Practitioner #Course
Become a Certified Cognitive Behavioural Therapy (CBT)… https://t.co/IPSYUETmPE",0,1,0,#Cognitive #Behavioural #Therapy (CBT) Practitioner #Course Become Certified Cognitive Behavioural Therapy (CBT)… https://t.co/IPSYUETmPE
366,👇🏽 #Thread #anxiety #MentalHealth https://t.co/8hqFfDld49,0,0,0,👇🏽 #Thread #anxiety #MentalHealth https://t.co/8hqFfDld49
367,"RT @Karin_andreaS: Dieser Post von @StatSchweiz braucht retweets, denn die Meldung ist erschreckend. Wir brauchen dringend eine nationale #…",0,0,0,"@Karin_andreaS: Dieser Post von @StatSchweiz braucht retweets, denn die Meldung ist erschreckend. Wir brauchen dringend eine nationale #…"
368,"RT @TUBEVRCLUB: QUEST 2 GIVEAWAY!👀

Enter now! ⬇️
https://t.co/TF7hoetkO7

To celebrate raising $24k for @YouAreRAD this year we are giving…",0,0,0,@TUBEVRCLUB: QUEST 2 GIVEAWAY!👀 Enter now! ⬇️ https://t.co/TF7hoetkO7 To celebrate raising $24k @YouAreRAD year giving…
369,RT @BillingReeves: Our @BoatofHope and @berniehollywood is off on the #CityofLiverpool across the ocean for @samaritans to raise awareness…,0,0,0,@BillingReeves: Our @BoatofHope @berniehollywood #CityofLiverpool across ocean @samaritans raise awareness…
370,RT @mindfulness_for: Try the @GoodpodsHQ app - why not listen to the #Mindfulness for Beginners podcast there and leave a rating?  #podcast…,0,0,0,@mindfulness_for: Try @GoodpodsHQ app - listen #Mindfulness Beginners podcast leave rating? #podcast…
371,RT @mindfulness_for: Try the @GoodpodsHQ app - why not listen to the #Mindfulness for Beginners podcast there and leave a rating?  #podcast…,0,0,0,@mindfulness_for: Try @GoodpodsHQ app - listen #Mindfulness Beginners podcast leave rating? #podcast…
372,RT @mindfulness_for: Try the @GoodpodsHQ app - why not listen to the #Mindfulness for Beginners podcast there and leave a rating?  #podcast…,0,0,0,@mindfulness_for: Try @GoodpodsHQ app - listen #Mindfulness Beginners podcast leave rating? #podcast…
373,"RT @KariJoys: #Believe! You CAN do it! 

#JoyTrain #Joy #Love #Peace #Kindness #kjoys1 #Blessed #Quote #MentalHealth #Mindfulness #GoldenHe…",0,0,0,@KariJoys: #Believe! You CAN it! #JoyTrain #Joy #Love #Peace #Kindness #kjoys1 #Blessed #Quote #MentalHealth #Mindfulness #GoldenHe…
374,"كيف تختار شريك حياتك! 
 #life #lifestyle #health #mentalhealth #motivationalspeaker #motivation #coaching https://t.co/NRbIXStzbt",0,0,0,كيف تختار شريك حياتك! #life #lifestyle #health #motivationalspeaker #motivation #coaching https://t.co/NRbIXStzbt
375,"RT @Maahokgit: I grew up #Feeling #Alone, and honestly, even though I've done a lot of #Healing and I know I'm #NotAlone, those feelings st…",0,0,0,"@Maahokgit: I grew #Feeling #Alone, honestly, even though I've done lot #Healing I know I'm #NotAlone, feeling st…"
376,"RT @TUBEVRCLUB: QUEST 2 GIVEAWAY!👀

Enter now! ⬇️
https://t.co/TF7hoetkO7

To celebrate raising $24k for @YouAreRAD this year we are giving…",0,0,0,@TUBEVRCLUB: QUEST 2 GIVEAWAY!👀 Enter now! ⬇️ https://t.co/TF7hoetkO7 To celebrate raising $24k @YouAreRAD year giving…
377,Try the @GoodpodsHQ app - why not listen to the #Mindfulness for Beginners podcast there and leave a rating?… https://t.co/eAMclxnlF2,0,0,0,Try @GoodpodsHQ app - listen #Mindfulness Beginners podcast leave rating?… https://t.co/eAMclxnlF2
378,RT @SaltireSafety1: #safety #safetyandhealth #mentalhealth https://t.co/ZJs6BVGerF,0,0,0,@SaltireSafety1: #safety #safetyandhealth https://t.co/ZJs6BVGerF
379,RT @DrTinarae: The Mindfulness cards from @Hinton_House are here and look wonderful! Thanks so much to the wonderful team once again! Do ch…,0,0,0,@DrTinarae: The Mindfulness card @Hinton_House look wonderful! Thanks much wonderful team again! Do ch…
380,"RT @PhoebsBo: UK friends, I have a favour to ask. There’s an availability problem with one of my meds and I’m hoping someone might be able…",0,0,0,"@PhoebsBo: UK friends, I favour ask. There’s availability problem one med I’m hoping someone might able…"
381,"RT @LEAD_Coalition: '#Dementia Has Turned My Family's World Upside Down, And I Don't Know How Much More I Can Take' https://t.co/HDPdbMpFMw…",0,0,0,"@LEAD_Coalition: '#Dementia Has Turned My Family's World Upside Down, And I Don't Know How Much More I Can Take' https://t.co/HDPdbMpFMw…"
382,@drgregwells My wife put me on to your Podcast.  Incredible and very powerful.  This resonates on more than one lev… https://t.co/Tu0esfYkto,0,0,0,@drgregwells My wife put Podcast. Incredible powerful. This resonates one lev… https://t.co/Tu0esfYkto
383,"RT @SianVidak: Captured this in the afternoon sun. A beautiful moment to enjoy. 
#5minsinnature #mentalhealth #enjoyment #winter #sky #sun…",0,0,0,@SianVidak: Captured afternoon sun. A beautiful moment enjoy. #5minsinnature #enjoyment #winter #sky #sun…
384,Don't put so much pressure on yourself on being perfect- just have fun &amp; keep practicing! Do not strive to be error… https://t.co/DUFQgTa8bz,0,0,0,Don't put much pressure perfect- fun &amp; keep practicing! Do strive error… https://t.co/DUFQgTa8bz
385,"We will keep this one simple. Mental health doesn't take a back seat for anyone. In fact, when we're in high demand… https://t.co/ZWHKO89kbH",0,0,0,"We keep one simple. Mental health take back seat anyone. In fact, we're high demand… https://t.co/ZWHKO89kbH"
386,"RT @jordanlegacyUK: ""This not good enough. Charlie is not alone. There are thousands of children like him.""
https://t.co/oGavLlwMYS
@BBCNew…",0,0,0,"@jordanlegacyUK: ""This good enough. Charlie alone. There thousand child like him."" https://t.co/oGavLlwMYS @BBCNew…"
387,RT @FcKnackers: ‘Playing’ our arch frenemies @BlackpoolFt. It’d be nice to get a win at some point in the #MushyPeaDerby. #UpTheKnackers #M…,0,0,0,@FcKnackers: ‘Playing’ arch frenemies @BlackpoolFt. It’d nice get win point #MushyPeaDerby. #UpTheKnackers #M…
388,"I have found my people! 
https://t.co/ZBkT39iRs4

#noise #noisepollution #health #mentalhealth",0,0,0,I found people! https://t.co/ZBkT39iRs4 #noise #noisepollution #health
389,"#MentalHealthMonday:

@uscfb Heisman QB @CALEBcsw on the importance of having open convos about #mentalhealth. 

Ca… https://t.co/3taz9KCJjs",0,0,0,#MentalHealthMonday: @uscfb Heisman QB @CALEBcsw importance open convos #mentalhealth. Ca… https://t.co/3taz9KCJjs
390,"If you have experienced trauma in your life, standard #mindfulness practices might be triggering for you. Watch my… https://t.co/jweS5OlCtY",0,0,0,"If experienced trauma life, standard #mindfulness practice might triggering you. Watch my… https://t.co/jweS5OlCtY"
391,RT @NIHRcommunity: NEW #ResearchFunding is available for research into children and young people’s #MentalHealth. Find out more and apply:…,0,0,0,@NIHRcommunity: NEW #ResearchFunding available research child young people’s #MentalHealth. Find apply:…
392,RT @eventstantcom: Zoom fatigue is real &amp; negatively affects participants' experience at your virtual event. Check out tips to help you eng…,0,0,0,@eventstantcom: Zoom fatigue real &amp; negatively affect participants' experience virtual event. Check tip help eng…
393,"RT @YouthMOVEnv: Sometimes trying something new can be nerve-wracking, but it can also be exciting! If you’re looking for an excuse to brea…",0,0,0,"@YouthMOVEnv: Sometimes trying something new nerve-wracking, also exciting! If you’re looking excuse brea…"
394,More than 75 percent of schools surveyed in spring said their teachers and staff have voiced concerns about student… https://t.co/d2urCTzMTX,0,0,0,More 75 percent school surveyed spring said teacher staff voiced concern student… https://t.co/d2urCTzMTX
395,Your long-term goals need to be just as realistic as your short-term goals. The only difference is TIME.… https://t.co/wEBH8vMedy,0,0,0,Your long-term goal need realistic short-term goals. The difference TIME.… https://t.co/wEBH8vMedy
396,"Fayez and Bundi. Watch how he fiercely faced suicidal thoughts. #mentalhealth
https://t.co/KTpPVKuT2y",0,0,0,Fayez Bundi. Watch fiercely faced suicidal thoughts. https://t.co/KTpPVKuT2y
397,"I must realize that every time I feel someone has offended or injured me, at least part of my unhappiness is due to… https://t.co/1uQWtMDjpI",0,0,0,"I must realize every time I feel someone offended injured me, least part unhappiness due to… https://t.co/1uQWtMDjpI"
398,"RT @KariJoys: #Believe! You CAN do it! 

#JoyTrain #Joy #Love #Peace #Kindness #kjoys1 #Blessed #Quote #MentalHealth #Mindfulness #GoldenHe…",0,0,0,@KariJoys: #Believe! You CAN it! #JoyTrain #Joy #Love #Peace #Kindness #kjoys1 #Blessed #Quote #MentalHealth #Mindfulness #GoldenHe…
399,RT @ColumbiaPsych: Did you know that 10-15% of new moms experience #postpartumdepression? @ColumbiaPsych's Dr. Catherine Monk (@Monk_Lab) w…,0,0,0,@ColumbiaPsych: Did know 10-15% new mom experience #postpartumdepression? @ColumbiaPsych's Dr. Catherine Monk (@Monk_Lab) w…
400,RT PsychiatricNews: SPECIAL REPORT | The view of many #mentalhealth professionals is that people with #antisocial p… https://t.co/Pm4m6TMIS5,0,0,0,PsychiatricNews: SPECIAL REPORT | The view many professional people #antisocial p… https://t.co/Pm4m6TMIS5
401,"RT @CMHA_NTL: We need your support to bring universal mental healthcare to all Canadians. 

Help us reach 5,000 signatures before the Gover…",0,0,0,"@CMHA_NTL: We need support bring universal mental healthcare Canadians. Help u reach 5,000 signature Gover…"
402,RT @AnxietyPath: #anxiety #agoraphobia #ocd #ptsd #phobia #depression #DepressionIsReal #mentalhealth #MentalHealthAboveAll #mh #MentalHeal…,0,0,0,@AnxietyPath: #anxiety #agoraphobia #ocd #ptsd #phobia #depression #DepressionIsReal #MentalHealthAboveAll #mh #MentalHeal…
403,RT @AnxietyPath: #anxiety #AnxietyIsReal #agoraphobia #ocd #ptsd #phobia #fear #panic #PanicAttack #depression #DepressionIsReal #mentalhea…,0,0,0,@AnxietyPath: #anxiety #AnxietyIsReal #agoraphobia #ocd #ptsd #phobia #fear #panic #PanicAttack #depression #DepressionIsReal #mentalhea…
404,"RT @JhdLtd: We have asked our counsellors to pass on some of their helpful tips, to hopefully help someone in need. This is from Amber Hill…",0,0,0,"@JhdLtd: We asked counsellor pas helpful tips, hopefully help someone need. This Amber Hill…"
405,RT @AnxietyPath: #anxiety #AnxietyIsReal #agoraphobia #ocd #ptsd #phobia #fear #panic #PanicAttack #depression #DepressionIsReal #mentalhea…,0,0,0,@AnxietyPath: #anxiety #AnxietyIsReal #agoraphobia #ocd #ptsd #phobia #fear #panic #PanicAttack #depression #DepressionIsReal #mentalhea…
406,RT @AnxietyPath: #anxiety #AnxietyIsReal #agoraphobia #ocd #ptsd #phobia #fear #panic #PanicAttack #depression #DepressionIsReal #mentalhea…,0,0,0,@AnxietyPath: #anxiety #AnxietyIsReal #agoraphobia #ocd #ptsd #phobia #fear #panic #PanicAttack #depression #DepressionIsReal #mentalhea…
407,"RT @blissseek: #WakeUp #meditation
#Breathe In #Smile Out #laugh #awareness
#motivation #quote #DrDevangHDattani
Dr #Devang H #Dattani
#Inf…",1,0,0,@blissseek: #WakeUp #meditation #Breathe In #Smile Out #laugh #awareness #motivation #quote #DrDevangHDattani Dr #Devang H #Dattani #Inf…
